,Date,Cnsmr,Manuf,HiTec,Hlth ,Other
103,1935-02,-0.0019780919631952054,-0.03466251966754508,0.0067751195242855555,0.042566242419924905,-0.047325276801495786
104,1935-03,-0.04990659496612526,-0.02761140965642983,-0.02118525068085253,-0.031509786306444076,-0.05428463095392988
105,1935-04,0.06134090851114671,0.1115331298351585,0.09612245207561254,0.03174797584477207,0.08760688209860867
106,1935-05,0.018503912778305542,0.0378814182847258,0.05871786280731417,-0.04055265080636472,0.03875968998458079
107,1935-06,0.06739042417913343,0.053602854317999604,0.06589286258955185,0.04103134485553395,0.06344020309230247
108,1935-07,0.08110956857766705,0.06877698167394053,0.07331344105920512,0.032061022894714464,0.08122039208561493
109,1935-08,0.024397837017340995,0.02269909688059868,0.03713882098683641,0.0022005665184414713,0.025062809534577957
110,1935-09,0.03907275038414171,0.012548591909919304,0.05756168162808617,0.011012143040001643,-0.0023421531103944293
111,1935-10,0.0659331159262897,0.09027477256385574,0.056005038360400716,0.05986174787229981,0.024559956100041802
112,1935-11,0.02279884882066563,0.03551008100007591,0.07948661669816914,0.017330893632585997,0.1320459351473111
113,1935-12,0.02682472661480939,0.06808942874105406,0.014539311079865946,0.023547581081716062,0.04249516536737041
114,1936-01,0.022121788088651728,0.0905512541079947,0.052054149426544516,0.03454447375661718,0.12236510871015516
115,1936-02,0.017701413249311182,0.02500535458456965,0.03701758449733017,0.03448933686980804,0.03343201510953864
116,1936-03,0.02913159810963628,0.019518423380822547,-0.01935275642816381,0.03545657973617233,-0.03126737598411
117,1936-04,-0.06801477349747354,-0.09264758517284644,-0.06985574772475545,-0.09191693097783848,-0.07410944296319077
118,1936-05,0.049844980739999434,0.04610108843605687,0.05912167680439051,0.048177249215124895,0.07376934139954194
119,1936-06,0.045969050238139575,0.01722370363504022,0.019396026186583315,0.013060320605413622,0.017517310438482703
120,1936-07,0.043546747686235676,0.07372278733093052,0.06675141310263344,0.04628568872120287,0.09643973171864162
121,1936-08,0.007690334912860752,0.006322006954587511,0.02052173195124274,-0.015058023585760805,0.018626866803519215
122,1936-09,0.014504255718169823,0.012179050599274932,-0.004154016312610476,0.007686950238656953,0.008290322803605088
123,1936-10,0.05683630436942644,0.08789249083939787,0.05363499064900523,0.03784373582133882,0.08078107250824162
124,1936-11,0.037581438582632964,0.03304318045945065,0.04619072486097542,0.033927599517727725,0.0047519718983704
125,1936-12,-0.05057533505195977,0.034154879484161293,0.010116350498973192,-0.02023562955260627,-0.013891619618813245
126,1937-01,0.03536711644437762,0.03744128439589467,0.03670892532626713,0.03466492111392139,0.010532507449170447
127,1937-02,0.008910593417231771,0.015258642817256751,-0.02204710493039541,-0.03724474785065923,0.04774012915165993
128,1937-03,-0.0243582757454589,0.01227269381756213,-0.03283020941724668,-0.04998173774181558,0.026894935130328035
129,1937-04,-0.07088704786720157,-0.0788746897124899,-0.06432521388947188,-0.03291236868599767,-0.06844966784787432
130,1937-05,-0.018705321884602943,0.0001947776917905486,0.011477217125434258,0.01699152618463362,-0.0334459173564724
131,1937-06,-0.054022011582034346,-0.03504836030422742,-1.4185128951682557e-05,-0.04117473222896406,-0.08987791084532504
132,1937-07,0.08880227306774091,0.099030337125803,0.06314388132285309,0.04150849560889269,0.08749995422246526
133,1937-08,-0.028631639986134605,-0.05628158972214026,-0.03648021969540172,0.010788848782880667,-0.0837720521356421
134,1937-09,-0.11467846153089445,-0.15722379756053517,-0.08065332814733994,-0.10793113969576695,-0.15973579875392674
135,1937-10,-0.08946656399498065,-0.109696615355524,-0.0618148000383012,-0.035497329958559476,-0.09985098083528121
136,1937-11,-0.10832050186812259,-0.08686461777374876,-0.0401828874851442,-0.05142771462110085,-0.06759118531900365
137,1937-12,-0.07355399630080561,-0.03094478064316808,-0.018541170298543852,-0.024296117565470676,-0.06809825186469753
138,1938-01,0.057667995335023425,-0.012258242731148172,-0.02434833128892755,0.035302977473052,0.004939678038863526
139,1938-02,0.048756753577926304,0.08375984286406024,0.006860934198949176,0.08650365731464182,0.048624792966308616
140,1938-03,-0.20618113592429388,-0.2509563663961043,-0.2248364805723443,-0.14525954700230315,-0.29923374066956865
141,1938-04,0.13868001072954628,0.14708294415717682,0.14894371664170802,0.11801748495738451,0.1452935738372394
142,1938-05,-0.02831508396124971,-0.05662426460897063,-0.008745866486449927,0.016747337741209956,-0.03950339309222439
143,1938-06,0.21284343808078954,0.2776363430932598,0.1905868668513402,0.10110986183879778,0.2505587264498128
144,1938-07,0.108839052728807,0.06255235223697087,0.03432156770282013,0.05804537448866709,0.10075382875892913
145,1938-08,-0.006700118801323485,-0.04342690923935766,-0.004284549637671886,0.0035505187645727965,-0.037287898971140154
146,1938-09,0.00481979063471738,0.013728845175834836,0.01247369147849664,-0.00018480906012896536,-0.01224717836282363
147,1938-10,0.0626448940793447,0.08440532761624575,0.06664743008208784,0.056273831730820456,0.11087845762365833
148,1938-11,-0.016147999964357007,-0.017666199980932773,-0.018241454834399762,0.014294000110160354,-0.020334124432639822
149,1938-12,0.02120460322864348,0.052257354190741845,0.02816674330226676,0.00870844480230537,0.060076661993291314
150,1939-01,-0.0428147205479511,-0.07435425123989459,-0.02693125599124191,-0.009560892362154627,-0.08733398039007534
151,1939-02,0.047780733504036776,0.027157738026515554,0.031738770061256805,0.03730998525529028,0.04687576394646453
152,1939-03,-0.10448400335792585,-0.13581308061235797,-0.081692056276496,-0.04344239598835298,-0.1512579833402914
153,1939-04,0.004729449747852721,-0.006950954494342798,0.004411033299324796,0.009990031083068951,-0.017556594513891244
154,1939-05,0.07620630466239375,0.061895557435667214,0.06691852195414039,0.05522125488572471,0.08030911078237257
155,1939-06,-0.03602400159208019,-0.05884838196785702,-0.0560494836043155,0.010813658335148801,-0.0772492856163447
156,1939-07,0.10006164887266711,0.10329554341738567,0.09594805413887486,0.030925704529100484,0.11554665225255056
157,1939-08,-0.07243825780110491,-0.0599794915887254,-0.05861815157923722,-0.05443350634046529,-0.10009444950523261
158,1939-09,0.09661184524202082,0.23425754385603015,0.06497417383268123,0.07078395444837571,0.2581100188772216
159,1939-10,0.02243103291212334,-0.02337664231257075,0.013149626233353251,0.001990159628758592,-0.016176640446281088
160,1939-11,-0.01708068352405867,-0.05494813437047796,-0.005830769148110981,0.012271159695061318,-0.05119148557374187
161,1939-12,0.033661121611298306,0.028904022385283223,0.032164844918882274,0.03788476936917995,0.013149387385761102
162,1940-01,-0.007213577408718419,-0.03494291745533751,-0.018783312750870862,-0.017700459259279655,-0.027667332799115152
163,1940-02,0.016689669893523496,0.017764339276931995,0.0036967952076205624,0.014967421954274363,0.008580461127374539
164,1940-03,0.02658934920937539,0.016048114371342015,0.01914640443355964,0.019067984578244657,0.02643630856916701
165,1940-04,0.005774896537263929,0.003616645657550377,-0.004315184722944232,-0.0027354294176410443,-0.007305797894424426
166,1940-05,-0.2342618013121217,-0.2248222718357371,-0.16875112002542847,-0.21284614319977102,-0.24105892522412808
167,1940-06,0.07110696555491836,0.062494526996377475,0.0649004276393006,0.04941233685113544,0.0846825750561353
168,1940-07,0.02812492359478913,0.03473209701130209,0.031390428383955005,-0.005296276213888729,0.03408204188328723
169,1940-08,0.03639872314689496,0.018056044655185843,0.010479275073587146,-0.022864852615435582,0.02909511305520729
170,1940-09,0.029307691550420012,0.01893411006656609,0.026962793203144875,0.04635176099949656,0.02481978970799914
171,1940-10,0.006781943946469582,0.045009182423589866,0.01932136682557961,-0.030149586402466233,0.0531809859785739
172,1940-11,-0.011866720338056025,-0.024759064923027707,-0.007662070575838342,-0.018378795899128608,-0.0013758286942122666
173,1940-12,-0.007904166438358229,0.01516070787410162,0.01205610770548926,-0.0023347812215822605,0.0022670015171351032
174,1941-01,-0.04094141398714868,-0.05454842266931126,-0.023021665260992363,-0.02204858897001538,-0.016046097558284234
175,1941-02,-0.013331105976854163,-0.016171743001344052,-0.015126766398178226,-0.04665300404984174,-0.003269594550773025
176,1941-03,0.00011944637358007881,0.0095961798891262,0.012143494196475979,0.017885408359690658,0.018396783616533297
177,1941-04,-0.0640225788394655,-0.04454564298165453,-0.07332066487167554,-0.05221960867131781,-0.044520025913754036
178,1941-05,5.823450243802597e-06,0.03246182259666086,0.0007946377748846434,-0.014874981539128362,-0.009451127516217794
179,1941-06,0.052926883606234876,0.05920417558335567,0.07225026278611502,0.06708086080458964,0.045213678739255414
180,1941-07,0.04893578543280008,0.07925618318678973,0.004939612927731263,0.0802279725978623,0.07507614879409275
181,1941-08,0.016698504245355128,-0.015091621969583913,0.009242718159275798,0.0007206238408987709,0.00205360086090689
182,1941-09,0.021344322428133333,-0.023293994185231592,-0.0017033833433847123,-0.002048596276209569,-0.025928953852604297
183,1941-10,-0.06880078619064234,-0.04483659900496195,-0.05671213582837986,-0.037266509351288724,-0.0414911518007518
184,1941-11,-0.037127778369870246,-0.006192727900950823,-0.032778352316574666,-0.029439326201567084,-0.015342888423802825
185,1941-12,-0.07750036663677617,-0.03353562667501542,-0.05131987715589714,-0.01600487114289051,-0.05317078452914614
186,1942-01,0.030836475584536505,-0.015331580563995084,-0.004269966244517476,-0.030297639835787704,0.09556873762491414
187,1942-02,-0.016163724358034592,-0.03333319999048934,-0.013662731225943192,-0.05384016568047445,-0.018672218304666255
188,1942-03,-0.050357403994640726,-0.06858691415020746,-0.06677983830158019,-0.05534894155789738,-0.09003905092307818
189,1942-04,-0.045980416611707486,-0.042142318318651006,-0.058001331196229855,-0.04442052955861131,-0.01941950432666728
190,1942-05,0.09907471650216437,0.03626193210368456,0.07761236228128121,0.1473838005899233,0.03479061005859552
191,1942-06,0.0273920412770694,0.03603255587143117,0.005828953876806375,0.02852079549977904,0.019576376455768374
192,1942-07,0.029051724770381426,0.033572703139254756,0.0330900825407634,0.015997954064935094,0.06634242336645624
193,1942-08,0.015184663021860612,0.018945660526013652,0.017104553697452785,0.02438569472540486,0.023902627086124673
194,1942-09,0.009598842275535757,0.03208326036732445,0.03405786445117753,0.0026987532951676663,0.03417802997569952
195,1942-10,0.04014721675507649,0.08178635265934653,0.06214090201226363,0.04153464241890936,0.08893571686434609
196,1942-11,0.026321055610128763,-0.01372555236821138,0.023763900085034928,0.015767758378967933,-0.020799731072738026
197,1942-12,0.05425062151401194,0.058549833933991824,0.02923153987082716,0.08727947622646237,0.04475255666210676
198,1943-01,0.07244170610465472,0.07477138134932115,0.06500501187045371,0.02484047198313566,0.070475083010479
199,1943-02,0.04829135100893844,0.06254798168055675,0.0630453660341248,0.03655644678454317,0.0950740648761923
200,1943-03,0.056926663098426866,0.06187718823037014,0.037300522824884164,0.045645903960171985,0.10169519139370897
201,1943-04,0.010993133699643609,-0.002182953152114031,0.02782745171265022,0.013974309989108535,0.022002524438782478
202,1943-05,0.06814633224631095,0.05395987984790018,0.05350218446671362,0.05984173467081799,0.05619521417564011
203,1943-06,0.03820983717633797,0.01312244266642515,0.023604443545451215,-0.006770817974017351,-0.00787929949096755
204,1943-07,-0.04883519981918383,-0.05017927654519705,-0.03534408359074237,-0.03326561680886975,-0.05220308505997595
205,1943-08,0.024245658002786108,0.009137267603193111,0.007408266259382401,0.0025695366222846516,0.014554413678917966
206,1943-09,0.019995332133211585,0.024101666668494337,0.03168402624851874,0.04041031701502473,0.02179697494322541
207,1943-10,-0.010752842533227946,-0.010719133244105117,-0.011682220760317552,0.005482882380645204,-0.010795905840754405
208,1943-11,-0.04817203165443762,-0.0678086242704895,-0.038751454507071625,-0.0395209685701009,-0.0799166664246127
209,1943-12,0.06949990738409495,0.06497175169925118,0.053139288830916565,0.03931344164311068,0.07165738652090936
210,1944-01,0.022138979629402922,0.012533309097493506,0.0077302312486511315,0.002995781919417073,0.04513012601433797
211,1944-02,0.012385825180782017,-0.00018305258375628242,-0.00456494386572881,-0.02646171878790904,0.020378472210073273
212,1944-03,0.03339557684371264,0.020787242723689703,0.020790435106594618,0.024373246938225623,0.02658499632510747
213,1944-04,-0.014786940900798795,-0.017178003553471655,-0.011738864142149086,-0.023494794435914068,-0.024566495662060484
214,1944-05,0.06143813531431341,0.05097357187779705,0.03212960441800794,0.05679118861843313,0.04294935571237013
215,1944-06,0.06948136565139973,0.048903267707081755,0.0516143308746253,0.0387880707875119,0.059972714092079604
216,1944-07,-0.018877173806831737,-0.015043011537238193,-0.010131956897513672,-0.012785171776818705,-0.007713376702387809
217,1944-08,0.03181876849267873,0.010705979408448307,0.0128045232964904,0.007531084603683569,0.0038757528878881065
218,1944-09,0.0053175849988644774,-0.002371404931854837,-0.0013547762178579559,0.004176468929846688,0.001311184812596622
219,1944-10,-0.008572471727596565,0.004958335009369597,0.007823295883052417,0.010797760827629288,0.006631737956444672
220,1944-11,0.0196737267177165,0.012490766497490924,0.01108812707036666,0.005154149988898515,0.04336634298516229
221,1944-12,0.02707159311369134,0.04398633446444733,0.02527940256381811,0.017258487195048522,0.08492221974018377
222,1945-01,0.01610923389189134,0.037424641169098605,-0.00824944759740942,0.005645013489159689,0.0059069876515658315
223,1945-02,0.053653502146147725,0.06982240122213956,0.04669105338244672,0.0423803083341352,0.0792340612707243
224,1945-03,-0.036422890711049316,-0.04744859125949796,-0.019487928730873127,-0.018245169500798686,-0.035884945247861455
225,1945-04,0.08490783466026364,0.08153927745726453,0.05174434261019689,0.06336473088036465,0.08857131461435497
226,1945-05,0.02730764332610991,0.004282235600721274,0.027835334267108047,0.04117167043608627,0.031168559866688206
227,1945-06,-0.00914313372541764,0.003197360376534286,0.004013121429623734,-0.046587794726650755,0.04507867781356434
228,1945-07,-0.009595240530414939,-0.027474293335751354,0.002978420201341203,-0.016071536804151187,-0.05479746262847707
229,1945-08,0.08458675403471738,0.0600162803873141,0.05471527903464524,0.0921077960937775,0.025383573915403357
230,1945-09,0.0491798403870376,0.05053274626351323,0.026179732946288947,0.06489920688679085,0.06092449757259466
231,1945-10,0.043834000156668385,0.03770888272820838,0.015548212416433005,0.06603238235499043,0.057036028909837944
232,1945-11,0.041653726555000326,0.05858570117461803,0.030798005099792025,0.08571797130313552,0.09162237132637463
233,1945-12,0.02260345176663736,0.007481076827351885,0.01500160032950082,0.015079082252163367,0.0012862768494716903
234,1946-01,0.07053838359368902,0.06096013088198382,0.04144113544332084,0.07750650664928371,0.07375021615251098
235,1946-02,-0.05971042836530094,-0.057045907988340305,-0.05092513672781118,-0.043143099050406475,-0.061721082923374526
236,1946-03,0.061891355686034544,0.07159043696183742,0.016642351330589555,0.14583972518975297,0.046771089510159625
237,1946-04,0.04006286350089305,0.055776470411474044,0.01660832583568883,0.1467405271586757,0.016958152193719878
238,1946-05,0.03426699454117332,0.044195328058189265,0.03984607129763473,0.05625772979528065,0.03411008916427827
239,1946-06,-0.05500407216318959,-0.0336273636459391,-0.02476683608131347,-0.055467730250494895,-0.032550050787477414
240,1946-07,-0.024811228259868368,-0.02421194449502795,-0.016286310264665094,-0.03205986949607764,-0.049757562285827506
241,1946-08,-0.0658941713848179,-0.06231488883121339,-0.06969537207975562,-0.032281759191996495,-0.06821663895593577
242,1946-09,-0.1075315334052166,-0.09533799474886329,-0.07141805775948529,-0.07046850564413198,-0.14389504687901566
243,1946-10,-0.01232215177792062,-0.011318337336921447,-0.040300920175856625,-0.002299821086557463,-0.004731009419980947
244,1946-11,-0.023593785653494237,0.012830982477292974,-0.0004228092429504615,0.0166377517136036,0.00022703461803619263
245,1946-12,0.044079040889555055,0.05958109346201401,0.04241433749621781,0.07223357312290823,0.02740082469963845
246,1947-01,0.030859303181982822,0.0032112031871982527,0.03052473998884686,-0.05326912363386627,0.004470788919711088
247,1947-02,0.0019951959159041355,-0.01280133570694908,-0.0207772786341065,-0.041933275440898754,-0.012964793857312307
248,1947-03,-0.023531650199855925,-0.006737933219453152,-0.02231947232789766,-0.012584443205021056,-0.033243297012173434
249,1947-04,-0.0631311863417292,-0.03982306756677845,-0.025881758779024655,-0.08627722614235522,-0.06266892763426657
250,1947-05,-0.009190748627049272,-0.007489767037007766,-0.007316501072855863,-0.02649926892938459,-0.020598954011714965
251,1947-06,0.07298608024876252,0.06133566079264474,0.0008383503841278284,0.04197294962944631,0.032246058033957414
252,1947-07,0.048086308147161194,0.03709742310096931,0.034347392807690724,0.026241981397393976,0.059643108790962795
253,1947-08,-0.018352302784729102,-0.01238712531794528,-0.01907746792118281,-0.03841249382181744,-0.03186881226924576
254,1947-09,-0.005578363354523885,-0.005983800294584896,0.00958878091638704,-0.026338810927568512,-0.009683894737362309
255,1947-10,0.022317357317916287,0.034338607435761004,0.009549100408749123,0.012281887770903888,0.009877875415952975
